match_key,source,source_event_id,sport_key,league_name,home_team,away_team,commence_time,tier,metadata,forecast_status,forecast_family,forecast_selection,forecast_selection_key,forecast_team_side,forecast_line,forecast_odds,forecast_bookmaker,forecast_odds_source,forecast_model_probability_pct,forecast_adjusted_probability_pct,forecast_market_probability_pct,forecast_edge_pct,forecast_ev_pct,forecast_confidence,forecast_books_count,forecast_sources_count,forecast_model_mode,forecast_publication_score,forecast_expected_home,forecast_expected_away,forecast_total_xg,forecast_context_source,forecast_context_confidence,forecast_market_movement,forecast_quality_status,forecast_quality_score,forecast_quality_reasons,forecast_quality_calibration,forecast_reasons,forecast_analysis_points
soccer|netherlands w|poland w|2026-06-09,day_inventory,65805518,soccer,World Cup - Women - Qualification Europe,Netherlands W,Poland W,2026-06-09T19:00:00+00:00,low,"{""accumulated_from_latest_matches"": true, ""books_count"": 2, ""confirmation_sources_count"": 2, ""context_sources_count"": 2, ""core_inventory"": true, ""core_provider_inventory_bridge_updated_utc"": ""2026-06-08T21:04:34.394539+00:00"", ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""all_context_sources"": [""sstats""], ""bookmaker_quorum_backfilled"": true, ""bookmaker_quorum_contract_ready"": true, ""books_count"": 2, ""context"": true, ""context_2plus_sources"": true, ""context_source_count"": 1, ""context_sources"": [""sstats""], ""context_sources_count"": 1, ""coverage_truth_highwater_applied"": true, ""fixture_core"": true, ""fixture_source_2plus"": true, ""form"": true, ""form_sources_count"": 2, ""line_sources"": [""odds_api_io""], ""news"": false, ""odds"": true, ""odds_2plus_sources"": false, ""odds_source_count"": 0, ""odds_sources"": [""odds_api_io""], ""odds_sources_count"": 1, ""price_confirmation_sources_count"": 2, ""publication_price_contract"": ""2plus_bookmakers_same_side"", ""ready_for_model"": true, ""ready_for_publish"": false, ""ready_for_publish_coverage"": false, ""tier_a_coverage_ready"": false, ""tier_b_bookmaker_quorum_ready"": true, ""tier_b_confirmation_mode"": ""bookmaker_quorum"", ""tier_b_coverage_ready"": true, ""tier_b_independent_source_quorum_ready"": false, ""weather"": false, ""xg"": true, ""xg_sources_count"": 2}, ""day_inventory_path"": "".data/day_inventory/2026-06-09.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": ""2026-06-08T21:16:54.488187+00:00"", ""last_fixture_refresh_utc"": ""2026-06-08T21:04:34.339788+00:00"", ""last_odds_refresh_utc"": ""2026-06-09T01:13:24.177496+00:00""}, ""day_inventory_source_ids"": {""day_inventory"": ""65805518"", ""odds_api_io"": ""65805518"", ""sstats"": ""1523945""}, ""fixture_sources_count"": 2, ""independent_odds_sources_count"": 1, ""inventory_fill_source"": ""sstats"", ""inventory_fill_window"": true, ""inventory_target_fill"": true, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""65805518"", ""odds_api_bookmaker_quorum_backfilled"": true, ""odds_sources_count"": 1, ""price_confirmation_sources_count"": 2, ""price_sources_count"": 2, ""provider_source_ids"": {""sstats"": ""1523945""}, ""source_evidence_samples"": [""{'deep_ok': True, 'detail_ok': False, 'game_id': '1523945', 'source': 'latest-sstats-deep-inventory-enrichment.json'}""], ""source_evidence_updated_utc"": ""2026-06-08T21:16:54.488187+00:00"", ""sources_seen"": ""sstats"", ""sstats_fixture_fill"": true, ""sstats_has_context_hint"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|alftanes|hafnir|2026-06-09,odds_api_io,70844466,soccer,Iceland - 4. deild,Alftanes,Hafnir,2026-06-09T19:15:00+00:00,mid,"{""competition"": ""Iceland - 4. deild"", ""odds_api_io_id"": 70844466, ""raw_event"": {""away"": ""Hafnir"", ""awayId"": 876601, ""date"": ""2026-06-09T19:15:00Z"", ""home"": ""Alftanes"", ""homeId"": 42343, ""id"": 70844466, ""league"": {""name"": ""Iceland - 4. deild"", ""slug"": ""iceland-4-deild""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,Alftanes,home,home,-2.0,,Betfair Exchange,odds_api_io,98.0,96.64,95.67,,,63.56,,,market_simple_spreads,108.687,,,,market_signal,,insufficient_history,,,,,,
soccer|as far rabat|mas fes|2026-06-09,day_inventory,soccer|as far rabat|mas fes|2026-06-09,soccer,Botola Pro,MAS de Fès,AS FAR Rabat,2026-06-09T20:00:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""books_count"": 0, ""bzzoiro_has_context_hint"": true, ""bzzoiro_raw_source"": ""prediction_event"", ""confirmation_sources_count"": 2, ""context_sources_count"": 2, ""core_inventory"": true, ""core_provider_inventory_bridge_updated_utc"": ""2026-06-08T21:04:34.394539+00:00"", ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""all_context_sources"": [""bzzoiro"", ""sstats""], ""bookmaker_quorum_contract_ready"": false, ""books_count"": 0, ""context"": true, ""context_2plus_sources"": true, ""context_source_count"": 1, ""context_sources"": [""bzzoiro"", ""sstats""], ""context_sources_count"": 2, ""coverage_truth_highwater_applied"": true, ""fixture_core"": true, ""fixture_source_2plus"": true, ""form"": false, ""line_sources"": [""bzzoiro""], ""news"": false, ""odds"": true, ""odds_2plus_sources"": false, ""odds_source_count"": 1, ""odds_sources"": [""bzzoiro""], ""odds_sources_count"": 1, ""price_confirmation_sources_count"": 0, ""publication_price_contract"": ""2plus_bookmakers_same_side"", ""ready_for_model"": true, ""ready_for_publish"": false, ""ready_for_publish_coverage"": false, ""tier_a_coverage_ready"": false, ""tier_b_bookmaker_quorum_ready"": false, ""tier_b_confirmation_mode"": ""none"", ""tier_b_coverage_ready"": false, ""tier_b_independent_source_quorum_ready"": false, ""weather"": false, ""xg"": false}, ""day_inventory_path"": "".data/day_inventory/2026-06-09.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": ""2026-06-08T21:16:54.488187+00:00"", ""last_fixture_refresh_utc"": ""2026-06-08T21:04:34.280212+00:00"", ""last_odds_refresh_utc"": ""2026-06-08T21:16:54.488187+00:00""}, ""day_inventory_source_ids"": {""bzzoiro"": ""209482"", ""day_inventory"": ""soccer|as far rabat|mas fes|2026-06-09"", ""sstats"": ""1548334""}, ""fixture_sources_count"": 2, ""independent_odds_sources_count"": 1, ""inventory_fill_source"": ""bzzoiro"", ""inventory_fill_window"": true, ""inventory_target_fill"": true, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""soccer|as far rabat|mas fes|2026-06-09"", ""odds_sources_count"": 1, ""price_confirmation_sources_count"": 0, ""price_sources_count"": 0, ""provider_source_ids"": {""bzzoiro"": ""209482""}, ""source_evidence_updated_utc"": ""2026-06-08T21:16:54.488187+00:00"", ""sources_seen"": ""bzzoiro""}",,totals,Меньше,under,,2.5,,over@2.5,bzzoiro,65.81,57.95,51.98,,,68.11,,,xg_total,92.773,0.548,1.252,,ensemble,,,,,,,,
soccer|as far rabat|maghreb as fes|2026-06-09,day_inventory,71899610,soccer,Morocco - Botola Pro D1,Maghreb AS de Fes,AS Far Rabat,2026-06-09T20:00:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""books_count"": 2, ""competition"": ""Morocco - Botola Pro D1"", ""confirmation_sources_count"": 2, ""context_sources_count"": 2, ""core_inventory"": true, ""core_provider_inventory_bridge_updated_utc"": ""2026-06-08T21:04:34.394539+00:00"", ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""all_context_sources"": [""bzzoiro"", ""sstats""], ""bookmaker_quorum_backfilled"": true, ""bookmaker_quorum_contract_ready"": true, ""books_count"": 2, ""context"": true, ""context_2plus_sources"": true, ""context_source_count"": 0, ""context_sources"": [""bzzoiro"", ""sstats""], ""context_sources_count"": 2, ""coverage_truth_highwater_applied"": true, ""fixture_core"": true, ""fixture_source_2plus"": true, ""form"": true, ""line_sources"": [""bzzoiro"", ""odds_api_io""], ""news"": false, ""odds"": true, ""odds_2plus_sources"": true, ""odds_source_count"": 1, ""odds_sources"": [""bzzoiro"", ""odds_api_io""], ""odds_sources_count"": 2, ""price_confirmation_sources_count"": 2, ""publication_price_contract"": ""2plus_bookmakers_same_side"", ""ready_for_model"": true, ""ready_for_publish"": true, ""ready_for_publish_coverage"": true, ""tier_a_coverage_ready"": true, ""tier_b_bookmaker_quorum_ready"": true, ""tier_b_confirmation_mode"": ""independent_source_quorum"", ""tier_b_coverage_ready"": true, ""tier_b_independent_source_quorum_ready"": true, ""weather"": false, ""xg"": true}, ""day_inventory_path"": "".data/day_inventory/2026-06-09.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": ""2026-06-09T14:35:45.595598+00:00"", ""last_fixture_refresh_utc"": ""2026-06-08T21:04:34.293689+00:00"", ""last_odds_refresh_utc"": ""2026-06-09T14:35:45.595598+00:00"", ""last_run_coverage_merge_utc"": ""2026-06-09T09:40:42.697654+00:00""}, ""day_inventory_source_ids"": {""day_inventory"": ""71899610"", ""odds_api_io"": ""71899610"", ""sstats"": ""1548334""}, ""fixture_sources_count"": 3, ""has_current_odds_provider"": true, ""independent_odds_sources_count"": 2, ""inventory_fill_source"": ""odds_api_io"", ""inventory_target_fill"": true, ""latest_best_confidence"": 82, ""latest_best_edge_pp"": 0, ""latest_best_ev_pct"": 0, ""latest_books_max"": 0, ""latest_candidate_count"": 3, ""latest_confirmation_sources_max"": 0, ""latest_context_sources_max"": 0, ""latest_controlled_count"": 0, ""latest_odds_sources_max"": 0, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""71899610"", ""latest_sources_max"": 0, ""odds_api_bookmaker_quorum_backfilled"": true, ""odds_api_io_id"": 71899610, ""odds_sources_count"": 2, ""price_confirmation_sources_count"": 2, ""price_sources_count"": 2, ""provider_source_ids"": {""odds_api_io"": ""71899610""}, ""raw_event"": {""away"": ""AS Far Rabat"", ""awayId"": 24394, ""date"": ""2026-06-09T20:00:00Z"", ""home"": ""Maghreb AS de Fes"", ""homeId"": 55035, ""id"": 71899610, ""league"": {""name"": ""Morocco - Botola Pro D1"", ""slug"": ""morocco-botola-pro-d1""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""source_evidence_samples"": [""{'deep_ok': True, 'detail_ok': False, 'game_id': '1548334', 'source': 'latest-sstats-deep-inventory-enrichment.json'}"", ""{'books': 0, 'context_sources': 0, 'odds_sources': 0, 'source': 'latest-match-data-coverage-matches.json'}""], ""source_evidence_updated_utc"": ""2026-06-08T21:16:54.488187+00:00"", ""sources_count"": 0, ""sources_seen"": ""odds_api_io""}",,totals,Меньше,under,,2.5,,over@2.5,bzzoiro,72.66,67.7,63.05,,,82.12,,,xg_total,130.242,0.646,1.169,,ensemble,,insufficient_history,,,,,,
soccer|far rabat|maghreb fes|2026-06-09,odds_api_io,71899610,soccer,Morocco - Botola Pro D1,Maghreb de Fes,Far Rabat,2026-06-09T20:00:00+00:00,mid,"{""competition"": ""Morocco - Botola Pro D1"", ""odds_api_io_id"": 71899610, ""raw_event"": {""away"": ""Far Rabat"", ""awayId"": 24394, ""date"": ""2026-06-09T20:00:00Z"", ""home"": ""Maghreb de Fes"", ""homeId"": 55035, ""id"": 71899610, ""league"": {""name"": ""Morocco - Botola Pro D1"", ""slug"": ""morocco-botola-pro-d1""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,totals,Меньше,under,,2.5,,over@2.5,bzzoiro,64.34,57.42,51.98,,,70.22,,,xg_total,90.896,0.909,1.214,,ensemble,,,,,,,,
soccer|22 julio|atletico rojiblanco|2026-06-09,odds_api_io,70351038,soccer,Ecuador - LigaPro Primera B,22 de Julio,Atletico Rojiblanco,2026-06-09T20:30:00+00:00,mid,"{""competition"": ""Ecuador - LigaPro Primera B"", ""odds_api_io_id"": 70351038, ""raw_event"": {""away"": ""Atletico Rojiblanco"", ""awayId"": 1329730, ""date"": ""2026-06-09T20:30:00Z"", ""home"": ""22 de Julio"", ""homeId"": 1234245, ""id"": 70351038, ""league"": {""name"": ""Ecuador - LigaPro Primera B"", ""slug"": ""ecuador-ligapro-primera-b""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|9 octubre|vinotinto ecuador|2026-06-09,odds_api_io,69880388,soccer,Ecuador - LigaPro Primera B,9 de Octubre FC,Vinotinto FC Ecuador,2026-06-09T20:30:00+00:00,mid,"{""competition"": ""Ecuador - LigaPro Primera B"", ""odds_api_io_id"": 69880388, ""raw_event"": {""away"": ""Vinotinto FC Ecuador"", ""awayId"": 889265, ""date"": ""2026-06-09T20:30:00Z"", ""home"": ""9 de Octubre FC"", ""homeId"": 676869, ""id"": 69880388, ""league"": {""name"": ""Ecuador - LigaPro Primera B"", ""slug"": ""ecuador-ligapro-primera-b""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,spreads,Vinotinto FC Ecuador,away,away,-0.5,,Bet365,odds_api_io,33.37,32.63,32.47,,,55.09,,,market_simple_spreads,46.772,,,,market_signal,,insufficient_history,,,,,,
soccer|22 julio|atletico|2026-06-09,day_inventory,soccer|22 julio|atletico|2026-06-09,soccer,Liga Pro Serie B,22 de Julio,Atletico FC,2026-06-09T20:30:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""books_count"": 0, ""confirmation_sources_count"": 1, ""context_sources_count"": 1, ""core_inventory"": true, ""core_provider_inventory_bridge_updated_utc"": ""2026-06-08T21:04:34.394539+00:00"", ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""all_context_sources"": [""sstats""], ""bookmaker_quorum_contract_ready"": false, ""books_count"": 0, ""context"": true, ""context_2plus_sources"": false, ""context_source_count"": 1, ""context_sources"": [""sstats""], ""context_sources_count"": 1, ""coverage_truth_highwater_applied"": true, ""fixture_core"": true, ""fixture_source_2plus"": true, ""form"": true, ""line_sources"": [], ""news"": false, ""odds"": true, ""odds_2plus_sources"": false, ""odds_source_count"": 0, ""odds_sources"": [], ""odds_sources_count"": 0, ""price_confirmation_sources_count"": 0, ""publication_price_contract"": ""2plus_bookmakers_same_side"", ""ready_for_model"": true, ""ready_for_publish"": false, ""ready_for_publish_coverage"": false, ""tier_a_coverage_ready"": false, ""tier_b_bookmaker_quorum_ready"": false, ""tier_b_confirmation_mode"": ""none"", ""tier_b_coverage_ready"": false, ""tier_b_independent_source_quorum_ready"": false, ""weather"": false, ""xg"": false}, ""day_inventory_path"": "".data/day_inventory/2026-06-09.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": ""2026-06-08T21:16:54.488187+00:00"", ""last_fixture_refresh_utc"": ""2026-06-08T21:04:34.340361+00:00"", ""last_odds_refresh_utc"": ""2026-06-09T01:13:24.177496+00:00""}, ""day_inventory_source_ids"": {""day_inventory"": ""soccer|22 julio|atletico|2026-06-09"", ""sstats"": ""1526553""}, ""fixture_sources_count"": 2, ""independent_odds_sources_count"": 0, ""inventory_fill_source"": ""sstats"", ""inventory_fill_window"": true, ""inventory_target_fill"": true, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""soccer|22 julio|atletico|2026-06-09"", ""odds_sources_count"": 0, ""price_confirmation_sources_count"": 0, ""price_sources_count"": 0, ""provider_source_ids"": {""sstats"": ""1526553""}, ""source_evidence_updated_utc"": ""2026-06-08T21:16:54.488187+00:00"", ""sources_seen"": ""sstats"", ""sstats_fixture_fill"": true, ""sstats_has_context_hint"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|9 octubre|cuniburo|2026-06-09,day_inventory,soccer|9 octubre|cuniburo|2026-06-09,soccer,Liga Pro Serie B,9 de Octubre,Cuniburo,2026-06-09T20:30:00+00:00,mid,"{""accumulated_from_latest_matches"": true, ""books_count"": 0, ""confirmation_sources_count"": 1, ""context_sources_count"": 1, ""core_inventory"": true, ""core_provider_inventory_bridge_updated_utc"": ""2026-06-08T21:04:34.394539+00:00"", ""coverage_repair_sources"": [""day_inventory""], ""day_inventory"": true, ""day_inventory_coverage"": {""all_context_sources"": [""sstats""], ""bookmaker_quorum_contract_ready"": false, ""books_count"": 0, ""context"": true, ""context_2plus_sources"": false, ""context_source_count"": 1, ""context_sources"": [""sstats""], ""context_sources_count"": 1, ""coverage_truth_highwater_applied"": true, ""fixture_core"": true, ""fixture_source_2plus"": true, ""form"": true, ""line_sources"": [], ""news"": false, ""odds"": true, ""odds_2plus_sources"": false, ""odds_source_count"": 0, ""odds_sources"": [], ""odds_sources_count"": 0, ""price_confirmation_sources_count"": 0, ""publication_price_contract"": ""2plus_bookmakers_same_side"", ""ready_for_model"": true, ""ready_for_publish"": false, ""ready_for_publish_coverage"": false, ""tier_a_coverage_ready"": false, ""tier_b_bookmaker_quorum_ready"": false, ""tier_b_confirmation_mode"": ""none"", ""tier_b_coverage_ready"": false, ""tier_b_independent_source_quorum_ready"": false, ""weather"": false, ""xg"": false}, ""day_inventory_path"": "".data/day_inventory/2026-06-09.json"", ""day_inventory_refresh"": {""last_context_refresh_utc"": ""2026-06-08T21:16:54.488187+00:00"", ""last_fixture_refresh_utc"": ""2026-06-08T21:04:34.340540+00:00"", ""last_odds_refresh_utc"": ""2026-06-09T01:13:24.177496+00:00""}, ""day_inventory_source_ids"": {""day_inventory"": ""soccer|9 octubre|cuniburo|2026-06-09"", ""sstats"": ""1526557""}, ""fixture_sources_count"": 2, ""independent_odds_sources_count"": 0, ""inventory_fill_source"": ""sstats"", ""inventory_fill_window"": true, ""inventory_target_fill"": true, ""latest_run_source"": ""day_inventory"", ""latest_run_source_event_id"": ""soccer|9 octubre|cuniburo|2026-06-09"", ""odds_sources_count"": 0, ""price_confirmation_sources_count"": 0, ""price_sources_count"": 0, ""provider_source_ids"": {""sstats"": ""1526557""}, ""source_evidence_updated_utc"": ""2026-06-08T21:16:54.488187+00:00"", ""sources_seen"": ""sstats"", ""sstats_fixture_fill"": true, ""sstats_has_context_hint"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|amsg|capo|2026-06-09,odds_api_io,71948826,soccer,USA - USL W League,Amsg FC,Capo FC,2026-06-09T21:00:00+00:00,mid,"{""competition"": ""USA - USL W League"", ""odds_api_io_id"": 71948826, ""raw_event"": {""away"": ""Capo FC"", ""awayId"": 1232599, ""date"": ""2026-06-09T21:00:00Z"", ""home"": ""Amsg FC"", ""homeId"": 1232583, ""id"": 71948826, ""league"": {""name"": ""USA - USL W League"", ""slug"": ""usa-usl-w-league""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
